741
741
741
741
742
742
742
742
743
743
743
743
305
305
305
66
66
343
140
19
19
19
19
5
5
13
1231
1231
1231
1231
1225
1225
1225
1225
1152
1152
1152
1152
1086
1086
1086
1086
1081
1081
1081
1081
1079
1079
1079
1197
1197
1197
1182
1182
1182
1266
1266
1184
1097
1129
